,AO,district,address,wave,marker-color,iconContent,longitude,latitude,description
3578,ЮВАО,Кузьминки,"Москва, Окская ул. д.14 к.1",3,#FFFD00,3,37.755652,55.710824,Окская ул. д.14 к.1
3579,ЮВАО,Кузьминки,"Москва, Окская ул. д.20 к.1",3,#FFFD00,3,37.75894,55.711625,Окская ул. д.20 к.1
3580,ЮВАО,Кузьминки,"Москва, Окская ул. д.28",3,#FFFD00,3,37.766998,55.714541,Окская ул. д.28
3581,ЮВАО,Кузьминки,"Москва, Окская ул. д.30 к.3",3,#FFFD00,3,37.76822,55.713968,Окская ул. д.30 к.3
3582,ЮВАО,Кузьминки,"Москва, Окская ул. д.30 к.4",3,#FFFD00,3,37.767528,55.713806,Окская ул. д.30 к.4
3583,ЮВАО,Кузьминки,"Москва, Окская ул. д.32",3,#FFFD00,3,37.769522,55.714409,Окская ул. д.32
3584,ЮВАО,Кузьминки,"Москва, Окская ул. д.34",3,#FFFD00,3,37.770313,55.715449,Окская ул. д.34
3585,ЮВАО,Кузьминки,"Москва, Окская ул. д.36 к.3",3,#FFFD00,3,37.771517,55.714749,Окская ул. д.36 к.3
3586,ЮВАО,Кузьминки,"Москва, Окская ул. д.36 к.4",3,#FFFD00,3,37.770798,55.714648,Окская ул. д.36 к.4
3587,ЮВАО,Кузьминки,"Москва, Окская ул. д.38",3,#FFFD00,3,37.772649,55.715281,Окская ул. д.38
3588,ЮВАО,Кузьминки,"Москва, Окская ул. д.40",3,#FFFD00,3,37.773538,55.716275,Окская ул. д.40
3589,ЮВАО,Кузьминки,"Москва, Окская ул. д.8 к.1",3,#FFFD00,3,37.752481,55.710027,Окская ул. д.8 к.1
3590,ЮВАО,Кузьминки,"Москва, Скрябина академика ул. д.38 к.1",3,#FFFD00,3,37.79128,55.698594,Скрябина академика ул. д.38 к.1
3591,ЮВАО,Кузьминки,"Москва, Скрябина академика ул. д.38 к.2",3,#FFFD00,3,37.790336,55.698772,Скрябина академика ул. д.38 к.2
3592,ЮВАО,Кузьминки,"Москва, Федора Полетаева ул. д.2 к.1",3,#FFFD00,3,37.774796,55.715783,Федора Полетаева ул. д.2 к.1
3593,ЮВАО,Кузьминки,"Москва, Федора Полетаева ул. д.2 к.2",3,#FFFD00,3,37.774113,55.71551,Федора Полетаева ул. д.2 к.2
3594,ЮВАО,Кузьминки,"Москва, Федора Полетаева ул. д.2 к.5",3,#FFFD00,3,37.772855,55.71378,Федора Полетаева ул. д.2 к.5
3595,ЮВАО,Кузьминки,"Москва, Федора Полетаева ул. д.2 к.6",3,#FFFD00,3,37.771984,55.713608,Федора Полетаева ул. д.2 к.6
3596,ЮВАО,Кузьминки,"Москва, Федора Полетаева ул. д.24 к.1",3,#FFFD00,3,37.780176,55.709297,Федора Полетаева ул. д.24 к.1
3597,ЮВАО,Кузьминки,"Москва, Федора Полетаева ул. д.24 к.2",3,#FFFD00,3,37.779512,55.709135,Федора Полетаева ул. д.24 к.2
3598,ЮВАО,Кузьминки,"Москва, Федора Полетаева ул. д.24 к.3",3,#FFFD00,3,37.778847,55.708962,Федора Полетаева ул. д.24 к.3
3599,ЮВАО,Кузьминки,"Москва, Федора Полетаева ул. д.24 к.4",3,#FFFD00,3,37.778173,55.70879,Федора Полетаева ул. д.24 к.4
3600,ЮВАО,Кузьминки,"Москва, Федора Полетаева ул. д.8 к.1",3,#FFFD00,3,37.776206,55.713461,Федора Полетаева ул. д.8 к.1
3601,ЮВАО,Кузьминки,"Москва, Федора Полетаева ул. д.8 к.2",3,#FFFD00,3,37.775334,55.713243,Федора Полетаева ул. д.8 к.2
3602,ЮВАО,Кузьминки,"Москва, Федора Полетаева ул. д.8 к.3",3,#FFFD00,3,37.774472,55.71302,Федора Полетаева ул. д.8 к.3
3603,ЮВАО,Кузьминки,"Москва, Федора Полетаева ул. д.8 к.4",3,#FFFD00,3,37.773601,55.712791,Федора Полетаева ул. д.8 к.4
3604,ЮВАО,Кузьминки,"Москва, Чуйкова Маршала ул. д.22 к.1",3,#FFFD00,3,37.76115,55.699,Чуйкова Маршала ул. д.22 к.1
3605,ЮВАО,Кузьминки,"Москва, Чуйкова Маршала ул. д.4",3,#FFFD00,3,37.763567,55.704331,Чуйкова Маршала ул. д.4
3606,ЮВАО,Кузьминки,"Москва, Чуйкова Маршала ул. д.9 к.1",3,#FFFD00,3,37.761231,55.697255,Чуйкова Маршала ул. д.9 к.1
3607,ЮВАО,Кузьминки,"Москва, Чуйкова Маршала ул. д.9 к.2",3,#FFFD00,3,37.761977,55.697158,Чуйкова Маршала ул. д.9 к.2
3608,ЮВАО,Кузьминки,"Москва, Чуйкова Маршала ул. д.9 к.3",3,#FFFD00,3,37.762713,55.697062,Чуйкова Маршала ул. д.9 к.3
3609,ЮВАО,Кузьминки,"Москва, Чуйкова Маршала ул. д.9 к.4",3,#FFFD00,3,37.763459,55.69696,Чуйкова Маршала ул. д.9 к.4
3610,ЮВАО,Кузьминки,"Москва, Шумилова ул. д.10",3,#FFFD00,3,37.77299,55.708171,Шумилова ул. д.10
3611,ЮВАО,Кузьминки,"Москва, Шумилова ул. д.12",3,#FFFD00,3,37.773709,55.707928,Шумилова ул. д.12
3612,ЮВАО,Кузьминки,"Москва, Шумилова ул. д.14 к.1",3,#FFFD00,3,37.774427,55.707689,Шумилова ул. д.14 к.1
3613,ЮВАО,Кузьминки,"Москва, Шумилова ул. д.15/4",3,#FFFD00,3,37.779682,55.707355,Шумилова ул. д.15/4
3614,ЮВАО,Кузьминки,"Москва, Шумилова ул. д.16",3,#FFFD00,3,37.775155,55.707451,Шумилова ул. д.16
3615,ЮВАО,Кузьминки,"Москва, Шумилова ул. д.18",3,#FFFD00,3,37.775864,55.707213,Шумилова ул. д.18
3616,ЮВАО,Кузьминки,"Москва, Шумилова ул. д.2 к.1",3,#FFFD00,3,37.769756,55.709145,Шумилова ул. д.2 к.1
3617,ЮВАО,Кузьминки,"Москва, Шумилова ул. д.20",3,#FFFD00,3,37.776574,55.706974,Шумилова ул. д.20
3618,ЮВАО,Кузьминки,"Москва, Шумилова ул. д.6",3,#FFFD00,3,37.771553,55.708653,Шумилова ул. д.6
3619,ЮВАО,Кузьминки,"Москва, Шумилова ул. д.7",3,#FFFD00,3,37.774005,55.708947,Шумилова ул. д.7
3620,ЮВАО,Кузьминки,"Москва, Шумилова ул. д.8",3,#FFFD00,3,37.77228,55.70841,Шумилова ул. д.8
3621,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.101 к.2",3,#FFFD00,3,37.781021,55.698903,Юных Ленинцев ул. д.101 к.2
3622,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.102",3,#FFFD00,3,37.785566,55.696986,Юных Ленинцев ул. д.102
3623,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.105 к.1",3,#FFFD00,3,37.782036,55.698487,Юных Ленинцев ул. д.105 к.1
3624,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.105 к.2",3,#FFFD00,3,37.782575,55.699746,Юных Ленинцев ул. д.105 к.2
3625,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.107 к.3",3,#FFFD00,3,37.783356,55.699639,Юных Ленинцев ул. д.107 к.3
3626,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.109 к.2",3,#FFFD00,3,37.784129,55.699538,Юных Ленинцев ул. д.109 к.2
3627,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.111 к.3",3,#FFFD00,3,37.784902,55.699441,Юных Ленинцев ул. д.111 к.3
3628,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.121 к.2",3,#FFFD00,3,37.788926,55.698244,Юных Ленинцев ул. д.121 к.2
3629,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.123",3,#FFFD00,3,37.789043,55.697559,Юных Ленинцев ул. д.123
3630,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.28/35",3,#FFFD00,3,37.753514,55.700268,Юных Ленинцев ул. д.28/35
3631,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.30",3,#FFFD00,3,37.754314,55.700349,Юных Ленинцев ул. д.30
3632,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.32",3,#FFFD00,3,37.755113,55.700415,Юных Ленинцев ул. д.32
3633,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.34",3,#FFFD00,3,37.755913,55.700486,Юных Ленинцев ул. д.34
3634,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.36",3,#FFFD00,3,37.75673,55.700552,Юных Ленинцев ул. д.36
3635,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.38",3,#FFFD00,3,37.75753,55.700618,Юных Ленинцев ул. д.38
3636,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.40 к.1",3,#FFFD00,3,37.758266,55.700532,Юных Ленинцев ул. д.40 к.1
3637,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.45",3,#FFFD00,3,37.755077,55.701308,Юных Ленинцев ул. д.45
3638,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.47 к.1",3,#FFFD00,3,37.756039,55.701384,Юных Ленинцев ул. д.47 к.1
3639,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.48",3,#FFFD00,3,37.761132,55.700157,Юных Ленинцев ул. д.48
3640,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.49",3,#FFFD00,3,37.757027,55.70146,Юных Ленинцев ул. д.49
3641,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.54 к.2",3,#FFFD00,3,37.765929,55.699188,Юных Ленинцев ул. д.54 к.2
3642,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.56",3,#FFFD00,3,37.766818,55.699061,Юных Ленинцев ул. д.56
3643,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.58",3,#FFFD00,3,37.7676,55.698964,Юных Ленинцев ул. д.58
3644,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.60",3,#FFFD00,3,37.768399,55.698858,Юных Ленинцев ул. д.60
3645,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.64",3,#FFFD00,3,37.769262,55.698736,Юных Ленинцев ул. д.64
3646,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.66",3,#FFFD00,3,37.772235,55.69835,Юных Ленинцев ул. д.66
3647,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.69",3,#FFFD00,3,37.766836,55.700278,Юных Ленинцев ул. д.69
3648,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.70",3,#FFFD00,3,37.773116,55.698229,Юных Ленинцев ул. д.70
3649,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.71 к.3",3,#FFFD00,3,37.768013,55.701364,Юных Ленинцев ул. д.71 к.3
3650,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.72",3,#FFFD00,3,37.773906,55.698122,Юных Ленинцев ул. д.72
3651,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.73 к.2",3,#FFFD00,3,37.769064,55.700471,Юных Ленинцев ул. д.73 к.2
3652,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.73 к.3",3,#FFFD00,3,37.769118,55.701212,Юных Ленинцев ул. д.73 к.3
3653,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.74",3,#FFFD00,3,37.774688,55.698021,Юных Ленинцев ул. д.74
3654,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.75 к.3",3,#FFFD00,3,37.769873,55.70141,Юных Ленинцев ул. д.75 к.3
3655,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.77 к.1",3,#FFFD00,3,37.770124,55.70005,Юных Ленинцев ул. д.77 к.1
3656,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.77 к.2",3,#FFFD00,3,37.770654,55.701308,Юных Ленинцев ул. д.77 к.2
3657,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.78",3,#FFFD00,3,37.775568,55.697904,Юных Ленинцев ул. д.78
3658,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.79 к.1",3,#FFFD00,3,37.770924,55.699949,Юных Ленинцев ул. д.79 к.1
3659,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.79 к.3",3,#FFFD00,3,37.771391,55.700963,Юных Ленинцев ул. д.79 к.3
3660,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.79 к.4",3,#FFFD00,3,37.772226,55.701029,Юных Ленинцев ул. д.79 к.4
3661,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.81",3,#FFFD00,3,37.771714,55.699847,Юных Ленинцев ул. д.81
3662,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.82",3,#FFFD00,3,37.77794,55.697696,Юных Ленинцев ул. д.82
3663,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.83 к.1",3,#FFFD00,3,37.772514,55.699741,Юных Ленинцев ул. д.83 к.1
3664,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.83 к.3",3,#FFFD00,3,37.773017,55.700999,Юных Ленинцев ул. д.83 к.3
3665,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.85 к.2",3,#FFFD00,3,37.773807,55.700897,Юных Ленинцев ул. д.85 к.2
3666,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.86",3,#FFFD00,3,37.778838,55.697661,Юных Ленинцев ул. д.86
3667,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.88",3,#FFFD00,3,37.77961,55.697559,Юных Ленинцев ул. д.88
3668,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.90",3,#FFFD00,3,37.780401,55.697463,Юных Ленинцев ул. д.90
3669,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.94",3,#FFFD00,3,37.781236,55.69726,Юных Ленинцев ул. д.94
3670,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.95/13 к.1",3,#FFFD00,3,37.778146,55.698995,Юных Ленинцев ул. д.95/13 к.1
3671,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.97 к.1",3,#FFFD00,3,37.778784,55.698711,Юных Ленинцев ул. д.97 к.1
3672,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.97 к.2",3,#FFFD00,3,37.779395,55.699111,Юных Ленинцев ул. д.97 к.2
3673,ЮВАО,Кузьминки,"Москва, Юных Ленинцев ул. д.98",3,#FFFD00,3,37.784147,55.696869,Юных Ленинцев ул. д.98
3674,ЮВАО,Лефортово,"Москва, Боровая ул. д.4",3,#FFFD00,3,37.712084,55.772917,Боровая ул. д.4
3675,ЮВАО,Лефортово,"Москва, Золоторожский пр. д.4",3,#FFFD00,3,37.681874,55.750829,Золоторожский пр. д.4
3676,ЮВАО,Лефортово,"Москва, Княжекозловский пер. д.6",3,#FFFD00,3,37.709416,55.771403,Княжекозловский пер. д.6
3677,ЮВАО,Лефортово,"Москва, Крюковская ул. д.11/17",3,#FFFD00,3,37.709686,55.770547,Крюковская ул. д.11/17
3678,ЮВАО,Лефортово,"Москва, Ухтомская ул. д.15",3,#FFFD00,3,37.714384,55.768937,Ухтомская ул. д.15
3679,ЮВАО,Люблино,"Москва, Ейская ул. д.11/31",3,#FFFD00,3,37.744971,55.685645,Ейская ул. д.11/31
3680,ЮВАО,Люблино,"Москва, Краснодарская ул. д.44/13",3,#FFFD00,3,37.759686,55.676676,Краснодарская ул. д.44/13
3681,ЮВАО,Люблино,"Москва, Краснодарская ул. д.46",3,#FFFD00,3,37.760449,55.67658,Краснодарская ул. д.46
3682,ЮВАО,Люблино,"Москва, Краснодонская ул. д.19 к.1",3,#FFFD00,3,37.749822,55.68027,Краснодонская ул. д.19 к.1
3683,ЮВАО,Люблино,"Москва, Краснодонская ул. д.3 к.1",3,#FFFD00,3,37.752418,55.685767,Краснодонская ул. д.3 к.1
3684,ЮВАО,Люблино,"Москва, Краснодонская ул. д.3 к.2",3,#FFFD00,3,37.753398,55.685878,Краснодонская ул. д.3 к.2
3685,ЮВАО,Люблино,"Москва, Краснодонская ул. д.3 к.3",3,#FFFD00,3,37.754161,55.685701,Краснодонская ул. д.3 к.3
3686,ЮВАО,Люблино,"Москва, Краснодонская ул. д.5 c.1",3,#FFFD00,3,37.751879,55.68464,Краснодонская ул. д.5 c.1
3687,ЮВАО,Люблино,"Москва, Краснодонская ул. д.5 c.2",3,#FFFD00,3,37.752535,55.684478,Краснодонская ул. д.5 c.2
3688,ЮВАО,Люблино,"Москва, Кубанская ул. д.12 c.2",3,#FFFD00,3,37.741127,55.682935,Кубанская ул. д.12 c.2
3689,ЮВАО,Люблино,"Москва, Кубанская ул. д.16/2",3,#FFFD00,3,37.743893,55.683787,Кубанская ул. д.16/2
3690,ЮВАО,Люблино,"Москва, Новороссийская ул. д.21",3,#FFFD00,3,37.758392,55.673925,Новороссийская ул. д.21
3691,ЮВАО,Люблино,"Москва, Спортивный пр. д.3",3,#FFFD00,3,37.75338,55.68363,Спортивный пр. д.3
3692,ЮВАО,Люблино,"Москва, Ставропольская ул. д.18",3,#FFFD00,3,37.750604,55.680712,Ставропольская ул. д.18
3693,ЮВАО,Люблино,"Москва, Ставропольская ул. д.19",3,#FFFD00,3,37.753272,55.681372,Ставропольская ул. д.19
3694,ЮВАО,Люблино,"Москва, Ставропольская ул. д.19А",3,#FFFD00,3,37.753577,55.682163,Ставропольская ул. д.19А
3695,ЮВАО,Люблино,"Москва, Ставропольская ул. д.21А",3,#FFFD00,3,37.754188,55.682102,Ставропольская ул. д.21А
3696,ЮВАО,Люблино,"Москва, Ставропольская ул. д.22",3,#FFFD00,3,37.75373,55.680935,Ставропольская ул. д.22
3697,ЮВАО,Люблино,"Москва, Ставропольская ул. д.28",3,#FFFD00,3,37.755733,55.681032,Ставропольская ул. д.28
3698,ЮВАО,Люблино,"Москва, Таганрогская ул. д.10/21",3,#FFFD00,3,37.754898,55.682148,Таганрогская ул. д.10/21
3699,ЮВАО,Люблино,"Москва, Таганрогская ул. д.11 к.1",3,#FFFD00,3,37.754503,55.678905,Таганрогская ул. д.11 к.1
3700,ЮВАО,Люблино,"Москва, Таганрогская ул. д.11 к.2",3,#FFFD00,3,37.75523,55.678783,Таганрогская ул. д.11 к.2
3701,ЮВАО,Люблино,"Москва, Таганрогская ул. д.11 к.3",3,#FFFD00,3,37.756245,55.678727,Таганрогская ул. д.11 к.3
3702,ЮВАО,Люблино,"Москва, Таганрогская ул. д.12",3,#FFFD00,3,37.75408,55.680194,Таганрогская ул. д.12
3703,ЮВАО,Люблино,"Москва, Таганрогская ул. д.14",3,#FFFD00,3,37.753919,55.679407,Таганрогская ул. д.14
3704,ЮВАО,Люблино,"Москва, Таганрогская ул. д.16",3,#FFFD00,3,37.753505,55.678676,Таганрогская ул. д.16
3705,ЮВАО,Люблино,"Москва, Таганрогская ул. д.18/25",3,#FFFD00,3,37.753128,55.678113,Таганрогская ул. д.18/25
3706,ЮВАО,Люблино,"Москва, Таганрогская ул. д.7",3,#FFFD00,3,37.755239,55.680488,Таганрогская ул. д.7
3707,ЮВАО,Люблино,"Москва, Таганрогская ул. д.9",3,#FFFD00,3,37.754916,55.679707,Таганрогская ул. д.9
3708,ЮВАО,Нижегородский,"Москва, Калитниковская Ср. ул. д.51 к.1",3,#FFFD00,3,37.700568,55.733087,Калитниковская Ср. ул. д.51 к.1
3709,ЮВАО,Нижегородский,"Москва, Карачаровская 2-я ул. д.10",3,#FFFD00,3,37.752095,55.733188,Карачаровская 2-я ул. д.10
3710,ЮВАО,Нижегородский,"Москва, Карачаровская 2-я ул. д.2А",3,#FFFD00,3,37.750451,55.735601,Карачаровская 2-я ул. д.2А
3711,ЮВАО,Нижегородский,"Москва, Карачаровская 2-я ул. д.8",3,#FFFD00,3,37.7517,55.73366,Карачаровская 2-я ул. д.8
3712,ЮВАО,Нижегородский,"Москва, Карачаровская 3-я ул. д.10 к.2",3,#FFFD00,3,37.748089,55.733346,Карачаровская 3-я ул. д.10 к.2
3713,ЮВАО,Нижегородский,"Москва, Карачаровская 3-я ул. д.12 к.2",3,#FFFD00,3,37.749256,55.733432,Карачаровская 3-я ул. д.12 к.2
3714,ЮВАО,Нижегородский,"Москва, Карачаровская 3-я ул. д.2 к.2",3,#FFFD00,3,37.743849,55.733097,Карачаровская 3-я ул. д.2 к.2
3715,ЮВАО,Нижегородский,"Москва, Карачаровская 3-я ул. д.6 к.2",3,#FFFD00,3,37.746256,55.733239,Карачаровская 3-я ул. д.6 к.2
3716,ЮВАО,Нижегородский,"Москва, Орехово-Зуевский пр. д.10",3,#FFFD00,3,37.749328,55.731212,Орехово-Зуевский пр. д.10
3717,ЮВАО,Нижегородский,"Москва, Орехово-Зуевский пр. д.8",3,#FFFD00,3,37.747909,55.731201,Орехово-Зуевский пр. д.8
3718,ЮВАО,Нижегородский,"Москва, Перовское шоссе д.12",3,#FFFD00,3,37.749229,55.735763,Перовское шоссе д.12
3719,ЮВАО,Нижегородский,"Москва, Перовское шоссе д.14",3,#FFFD00,3,37.749948,55.736037,Перовское шоссе д.14
3720,ЮВАО,Нижегородский,"Москва, Перовское шоссе д.6А",3,#FFFD00,3,37.74357,55.734836,Перовское шоссе д.6А
3721,ЮВАО,Нижегородский,"Москва, Подъемная ул. д.10",3,#FFFD00,3,37.706712,55.740487,Подъемная ул. д.10
3722,ЮВАО,Нижегородский,"Москва, Подъемная ул. д.3",3,#FFFD00,3,37.704898,55.738389,Подъемная ул. д.3
3723,ЮВАО,Нижегородский,"Москва, Подъемная ул. д.5",3,#FFFD00,3,37.705095,55.73886,Подъемная ул. д.5
3724,ЮВАО,Нижегородский,"Москва, Подъемная ул. д.6",3,#FFFD00,3,37.706326,55.739559,Подъемная ул. д.6
3725,ЮВАО,Нижегородский,"Москва, Подъемная ул. д.6А",3,#FFFD00,3,37.707009,55.739478,Подъемная ул. д.6А
3726,ЮВАО,Нижегородский,"Москва, Подъемная ул. д.6Б",3,#FFFD00,3,37.707664,55.739352,Подъемная ул. д.6Б
3727,ЮВАО,Нижегородский,"Москва, Подъемная ул. д.7",3,#FFFD00,3,37.705275,55.739336,Подъемная ул. д.7
3728,ЮВАО,Нижегородский,"Москва, Рогожский Поселок ул. д.1",3,#FFFD00,3,37.700523,55.738495,Рогожский Поселок ул. д.1
3729,ЮВАО,Нижегородский,"Москва, Рязанский просп. д.19 к.1",3,#FFFD00,3,37.74392,55.730689,Рязанский просп. д.19 к.1
3730,ЮВАО,Нижегородский,"Москва, Рязанский просп. д.19 к.2",3,#FFFD00,3,37.744091,55.731161,Рязанский просп. д.19 к.2
3731,ЮВАО,Нижегородский,"Москва, Рязанский просп. д.21",3,#FFFD00,3,37.744585,55.730573,Рязанский просп. д.21
3732,ЮВАО,Нижегородский,"Москва, Рязанский просп. д.23",3,#FFFD00,3,37.745385,55.730431,Рязанский просп. д.23
3733,ЮВАО,Нижегородский,"Москва, Рязанский просп. д.25",3,#FFFD00,3,37.746094,55.730309,Рязанский просп. д.25
3734,ЮВАО,Нижегородский,"Москва, Рязанский просп. д.27",3,#FFFD00,3,37.747379,55.72997,Рязанский просп. д.27
3735,ЮВАО,Нижегородский,"Москва, Рязанский просп. д.31",3,#FFFD00,3,37.749077,55.730081,Рязанский просп. д.31
3736,ЮВАО,Нижегородский,"Москва, Смирновская ул. д.11",3,#FFFD00,3,37.708527,55.737167,Смирновская ул. д.11
3737,ЮВАО,Нижегородский,"Москва, Смирновская ул. д.4А",3,#FFFD00,3,37.70647,55.73704,Смирновская ул. д.4А
3738,ЮВАО,Нижегородский,"Москва, Смирновская ул. д.5А",3,#FFFD00,3,37.707251,55.738272,Смирновская ул. д.5А
3739,ЮВАО,Нижегородский,"Москва, Смирновская ул. д.6Б",3,#FFFD00,3,37.707467,55.736488,Смирновская ул. д.6Б
3740,ЮВАО,Нижегородский,"Москва, Сорокин пер. д.3",3,#FFFD00,3,37.70903,55.737593,Сорокин пер. д.3
3741,ЮВАО,Нижегородский,"Москва, Сорокин пер. д.9",3,#FFFD00,3,37.709281,55.738211,Сорокин пер. д.9
3742,ЮВАО,Нижегородский,"Москва, Фрезер шоссе д.5/1",3,#FFFD00,3,37.73739,55.740745,Фрезер шоссе д.5/1
3743,ЮВАО,Рязанский,"Москва, Вешняковский 4-й пр. д.5 к.2",3,#FFFD00,3,37.794316,55.720215,Вешняковский 4-й пр. д.5 к.2
3744,ЮВАО,Рязанский,"Москва, Вешняковский 4-й пр. д.5 к.3",3,#FFFD00,3,37.793633,55.720418,Вешняковский 4-й пр. д.5 к.3
3745,ЮВАО,Рязанский,"Москва, Вешняковский 4-й пр. д.5 к.4",3,#FFFD00,3,37.792771,55.720276,Вешняковский 4-й пр. д.5 к.4
3746,ЮВАО,Рязанский,"Москва, Вострухина ул. д.3",3,#FFFD00,3,37.797307,55.718562,Вострухина ул. д.3
3747,ЮВАО,Рязанский,"Москва, Зарайская ул. д.15",3,#FFFD00,3,37.76769,55.731774,Зарайская ул. д.15
3748,ЮВАО,Рязанский,"Москва, Зарайская ул. д.25 к.1",3,#FFFD00,3,37.769136,55.731049,Зарайская ул. д.25 к.1
3749,ЮВАО,Рязанский,"Москва, Зарайская ул. д.29",3,#FFFD00,3,37.770034,55.73071,Зарайская ул. д.29
3750,ЮВАО,Рязанский,"Москва, Зарайская ул. д.33",3,#FFFD00,3,37.770636,55.730253,Зарайская ул. д.33
3751,ЮВАО,Рязанский,"Москва, Коновалова ул. д.10",3,#FFFD00,3,37.763405,55.730177,Коновалова ул. д.10
3752,ЮВАО,Рязанский,"Москва, Коновалова ул. д.12",3,#FFFD00,3,37.763513,55.730791,Коновалова ул. д.12
3753,ЮВАО,Рязанский,"Москва, Коновалова ул. д.16",3,#FFFD00,3,37.764752,55.731288,Коновалова ул. д.16
3754,ЮВАО,Рязанский,"Москва, Мещерский пер. д.10",3,#FFFD00,3,37.781389,55.71663,Мещерский пер. д.10
3755,ЮВАО,Рязанский,"Москва, Мещерский пер. д.2 к.1",3,#FFFD00,3,37.77732,55.715586,Мещерский пер. д.2 к.1
3756,ЮВАО,Рязанский,"Москва, Мещерский пер. д.4",3,#FFFD00,3,37.778353,55.715844,Мещерский пер. д.4
3757,ЮВАО,Рязанский,"Москва, Мещерский пер. д.6",3,#FFFD00,3,37.779386,55.716108,Мещерский пер. д.6
3758,ЮВАО,Рязанский,"Москва, Мещерский пер. д.8 к.1",3,#FFFD00,3,37.780347,55.716362,Мещерский пер. д.8 к.1
3759,ЮВАО,Рязанский,"Москва, Мещерский пер. д.8 к.2",3,#FFFD00,3,37.78041,55.715849,Мещерский пер. д.8 к.2
3760,ЮВАО,Рязанский,"Москва, Михайлова ул. д.11",3,#FFFD00,3,37.764447,55.728672,Михайлова ул. д.11
3761,ЮВАО,Рязанский,"Москва, Михайлова ул. д.13",3,#FFFD00,3,37.765606,55.728707,Михайлова ул. д.13
3762,ЮВАО,Рязанский,"Москва, Михайлова ул. д.2/6",3,#FFFD00,3,37.76089,55.728941,Михайлова ул. д.2/6
3763,ЮВАО,Рязанский,"Москва, Михайлова ул. д.32/7",3,#FFFD00,3,37.781641,55.722477,Михайлова ул. д.32/7
3764,ЮВАО,Рязанский,"Москва, Михайлова ул. д.38",3,#FFFD00,3,37.785099,55.721336,Михайлова ул. д.38
3765,ЮВАО,Рязанский,"Москва, Михайлова ул. д.4",3,#FFFD00,3,37.762354,55.728859,Михайлова ул. д.4
